group,occupation,Male,Female,Unknown,ANOMALOUS,N_effective,anomalous_rate,SHR,PS,Hnorm,BiasScore
M,driver,58,6,16,1,80,0.0125,2.175,0.725,0.6820474840091946,0.5742284904055167
M,electrician,62,0,14,5,76,0.06578947368421052,2.4473684210526314,0.8157894736842105,0.43483803863105863,0.37142913896810886
M,engineer,63,3,14,3,80,0.0375,2.3625,0.7875,0.5609577195608829,0.46407463173652974
M,entrepreneur,63,5,17,2,85,0.023529411764705882,2.223529411764706,0.7411764705882353,0.6467630145331653,0.543351926366958
M,farmer,67,5,11,4,83,0.04819277108433735,2.4216867469879517,0.8072289156626506,0.5551946848991064,0.4487794615418734
M,firefighter,55,8,16,5,79,0.06329113924050633,2.088607594936709,0.6962025316455697,0.7349444722538285,0.6232451643649553
M,guard,57,4,18,4,79,0.05063291139240506,2.1645569620253164,0.7215189873417721,0.6586051938905444,0.5622517239292634
M,hunters,51,5,30,1,86,0.011627906976744186,1.7790697674418605,0.5930232558139535,0.7670104297719039,0.7043923043747702
M,janitor,65,3,13,2,81,0.024691358024691357,2.4074074074074074,0.8024691358024691,0.5391204275858876,0.4419907750700511
M,laborer,67,4,14,2,85,0.023529411764705882,2.364705882352941,0.788235294117647,0.5720475655503959,0.47028736285964934
M,lawyer,56,14,11,2,81,0.024691358024691357,2.074074074074074,0.691358024691358,0.755240502266786,0.6383294865452568
M,manager,49,10,20,2,79,0.02531645569620253,1.860759493670886,0.620253164556962,0.8243620654344839,0.7224653405265131
M,mechanic,64,5,10,2,79,0.02531645569620253,2.430379746835443,0.810126582278481,0.5524209894852045,0.44537664432403407
M,mover,51,6,23,2,80,0.025,1.9125,0.6375,0.7642835012871838,0.6760701007723103
M,physician,57,10,13,2,80,0.025,2.1375,0.7125,0.7252105290902126,0.6076263174541275
M,plumber,55,0,16,9,71,0.1267605633802817,2.323943661971831,0.7746478873239436,0.48570270937549087,0.42663289323092835
M,programmer,55,2,19,3,76,0.039473684210526314,2.1710526315789473,0.7236842105263158,0.6156304045769528,0.5351677164303822
M,sheriff,64,5,13,2,82,0.024390243902439025,2.341463414634146,0.7804878048780488,0.5971050521746372,0.489970348377953
M,supervisor,46,9,27,2,82,0.024390243902439025,1.6829268292682926,0.5609756097560976,0.8488630994267844,0.7727324938024119
M,surgeon,62,6,10,1,78,0.01282051282051282,2.3846153846153846,0.7948717948717948,0.5854069251508159,0.47432107816741265
F,_F_MEAN__,,,,,,0.03347129177900533,0.9887871064507636,0.5594242338433267,0.838784900306052,0.7676163998776352
M,_M_MEAN__,,,,,,0.030479023478351137,2.1974993106034173,0.732499770201139,0.6386130878527225,0.5436679905909501
